"","periodo","provincia","departamento","titulares","titulares_por2","mes","anio","mes_n"
"380",2020-04-01,"Misiones","Libertador General San Martín",16,32,"abril",2020,4
"381",2020-05-01,"Misiones","Libertador General San Martín",16,32,"mayo",2020,5
"382",2020-06-01,"Misiones","Libertador General San Martín",16,32,"junio",2020,6
"383",2020-10-01,"Misiones","Libertador General San Martín",16,32,"octubre",2020,10
"384",2020-11-01,"Misiones","Libertador General San Martín",16,32,"noviembre",2020,11
"385",2021-01-01,"Misiones","San Javier",16,32,"enero",2021,1
"386",2021-04-01,"Misiones","Montecarlo",16,32,"abril",2021,4
"387",2021-07-01,"Misiones","25 de Mayo",16,32,"julio",2021,7
"388",2021-07-01,"Misiones","Leandro N. Alem",16,32,"julio",2021,7
"389",2021-08-01,"Misiones","25 de Mayo",16,32,"agosto",2021,8
"390",2021-08-01,"Misiones","Leandro N. Alem",16,32,"agosto",2021,8
"391",2021-09-01,"Misiones","25 de Mayo",16,32,"septiembre",2021,9
"392",2021-09-01,"Misiones","Leandro N. Alem",16,32,"septiembre",2021,9
"393",2021-10-01,"Misiones","25 de Mayo",16,32,"octubre",2021,10
"394",2021-10-01,"Misiones","Leandro N. Alem",16,32,"octubre",2021,10
"395",2021-11-01,"Misiones","25 de Mayo",16,32,"noviembre",2021,11
"396",2021-11-01,"Misiones","Candelaria",16,32,"noviembre",2021,11
"397",2021-11-01,"Misiones","Leandro N. Alem",16,32,"noviembre",2021,11
"398",2021-12-01,"Misiones","25 de Mayo",16,32,"diciembre",2021,12
"399",2021-12-01,"Misiones","Candelaria",16,32,"diciembre",2021,12
"400",2021-12-01,"Misiones","Leandro N. Alem",16,32,"diciembre",2021,12
"401",2020-04-01,"Misiones","San Javier",17,34,"abril",2020,4
"402",2020-05-01,"Misiones","San Javier",17,34,"mayo",2020,5
"403",2020-06-01,"Misiones","San Javier",17,34,"junio",2020,6
"404",2020-07-01,"Misiones","Libertador General San Martín",17,34,"julio",2020,7
"405",2020-08-01,"Misiones","Guaraní",17,34,"agosto",2020,8
"406",2020-09-01,"Misiones","Guaraní",17,34,"septiembre",2020,9
"407",2020-10-01,"Misiones","Candelaria",17,34,"octubre",2020,10
"408",2020-10-01,"Misiones","Candelaria",17,34,"octubre",2020,10
"409",2020-11-01,"Misiones","Candelaria",17,34,"noviembre",2020,11
"410",2020-12-01,"Misiones","Libertador General San Martín",17,34,"diciembre",2020,12
"411",2020-12-01,"Misiones","San Ignacio",17,34,"diciembre",2020,12
"412",2021-01-01,"Misiones","San Ignacio",17,34,"enero",2021,1
"413",2021-02-01,"Misiones","San Javier",17,34,"febrero",2021,2
"414",2021-03-01,"Misiones","Leandro N. Alem",17,34,"marzo",2021,3
"415",2021-03-01,"Misiones","San Javier",17,34,"marzo",2021,3
"416",2021-04-01,"Misiones","Candelaria",17,34,"abril",2021,4
"417",2021-04-01,"Misiones","Leandro N. Alem",17,34,"abril",2021,4
"418",2021-04-01,"Misiones","Libertador General San Martín",17,34,"abril",2021,4
"419",2021-05-01,"Misiones","Candelaria",17,34,"mayo",2021,5
"420",2021-05-01,"Misiones","Leandro N. Alem",17,34,"mayo",2021,5
"421",2021-06-01,"Misiones","Candelaria",17,34,"junio",2021,6
"422",2021-06-01,"Misiones","Leandro N. Alem",17,34,"junio",2021,6
"423",2021-07-01,"Misiones","Candelaria",17,34,"julio",2021,7
"424",2021-07-01,"Misiones","San Javier",17,34,"julio",2021,7
"425",2021-08-01,"Misiones","San Javier",17,34,"agosto",2021,8
"426",2021-09-01,"Misiones","San Javier",17,34,"septiembre",2021,9
"427",2021-10-01,"Misiones","San Javier",17,34,"octubre",2021,10
"428",2021-11-01,"Misiones","San Javier",17,34,"noviembre",2021,11
"429",2021-12-01,"Misiones","San Javier",17,34,"diciembre",2021,12
"430",2020-03-01,"Misiones","Iguazú",18,36,"marzo",2020,3
"431",2020-03-01,"Misiones","San Javier",18,36,"marzo",2020,3
"432",2020-04-01,"Misiones","Iguazú",18,36,"abril",2020,4
"433",2020-05-01,"Misiones","Iguazú",18,36,"mayo",2020,5
"434",2020-06-01,"Misiones","Iguazú",18,36,"junio",2020,6
"435",2020-07-01,"Misiones","San Javier",18,36,"julio",2020,7
"436",2020-11-01,"Misiones","Candelaria",18,36,"noviembre",2020,11
"437",2020-12-01,"Misiones","Candelaria",18,36,"diciembre",2020,12
"438",2021-01-01,"Misiones","Candelaria",18,36,"enero",2021,1
"439",2021-01-01,"Misiones","Leandro N. Alem",18,36,"enero",2021,1
"440",2021-01-01,"Misiones","Libertador General San Martín",18,36,"enero",2021,1
"441",2021-02-01,"Misiones","Candelaria",18,36,"febrero",2021,2
"442",2021-02-01,"Misiones","Eldorado",18,36,"febrero",2021,2
"443",2021-03-01,"Misiones","Candelaria",18,36,"marzo",2021,3
"444",2021-03-01,"Misiones","Eldorado",18,36,"marzo",2021,3
"445",2021-04-01,"Misiones","25 de Mayo",18,36,"abril",2021,4
"446",2021-04-01,"Misiones","San Javier",18,36,"abril",2021,4
"447",2021-05-01,"Misiones","25 de Mayo",18,36,"mayo",2021,5
"448",2021-05-01,"Misiones","Leandro N. Alem",18,36,"mayo",2021,5
"449",2021-05-01,"Misiones","Libertador General San Martín",18,36,"mayo",2021,5
"450",2021-05-01,"Misiones","San Ignacio",18,36,"mayo",2021,5
"451",2021-06-01,"Misiones","25 de Mayo",18,36,"junio",2021,6
"452",2021-06-01,"Misiones","Leandro N. Alem",18,36,"junio",2021,6
"453",2021-06-01,"Misiones","Libertador General San Martín",18,36,"junio",2021,6
"454",2021-10-01,"Misiones","Libertador General San Martín",18,36,"octubre",2021,10
"455",2021-11-01,"Misiones","Apóstoles",18,36,"noviembre",2021,11
"456",2021-12-01,"Misiones","Apóstoles",18,36,"diciembre",2021,12
"457",2020-07-01,"Misiones","Iguazú",19,38,"julio",2020,7
"458",2020-08-01,"Misiones","Iguazú",19,38,"agosto",2020,8
"459",2020-08-01,"Misiones","Libertador General San Martín",19,38,"agosto",2020,8
"460",2020-09-01,"Misiones","Libertador General San Martín",19,38,"septiembre",2020,9
"461",2020-10-01,"Misiones","Iguazú",19,38,"octubre",2020,10
"462",2020-11-01,"Misiones","Iguazú",19,38,"noviembre",2020,11
"463",2021-02-01,"Misiones","Leandro N. Alem",19,38,"febrero",2021,2
"464",2021-02-01,"Misiones","San Ignacio",19,38,"febrero",2021,2
"465",2021-03-01,"Misiones","Leandro N. Alem",19,38,"marzo",2021,3
"466",2021-03-01,"Misiones","San Ignacio",19,38,"marzo",2021,3
"467",2021-04-01,"Misiones","Leandro N. Alem",19,38,"abril",2021,4
"468",2021-04-01,"Misiones","Leandro N. Alem",19,38,"abril",2021,4
"469",2021-04-01,"Misiones","Leandro N. Alem",19,38,"abril",2021,4
"470",2021-04-01,"Misiones","San Ignacio",19,38,"abril",2021,4
"471",2021-06-01,"Misiones","San Ignacio",19,38,"junio",2021,6
"472",2021-07-01,"Misiones","San Ignacio",19,38,"julio",2021,7
"473",2021-07-01,"Misiones","San Ignacio",19,38,"julio",2021,7
"474",2021-08-01,"Misiones","Libertador General San Martín",19,38,"agosto",2021,8
"475",2021-08-01,"Misiones","San Ignacio",19,38,"agosto",2021,8
"476",2021-08-01,"Misiones","San Ignacio",19,38,"agosto",2021,8
"477",2021-09-01,"Misiones","Libertador General San Martín",19,38,"septiembre",2021,9
"478",2021-09-01,"Misiones","San Ignacio",19,38,"septiembre",2021,9
"479",2021-10-01,"Misiones","San Ignacio",19,38,"octubre",2021,10
"480",2021-11-01,"Misiones","Leandro N. Alem",19,38,"noviembre",2021,11
"481",2021-11-01,"Misiones","San Ignacio",19,38,"noviembre",2021,11
"482",2021-12-01,"Misiones","San Ignacio",19,38,"diciembre",2021,12
"483",2020-07-01,"Misiones","Concepción",20,40,"julio",2020,7
"484",2020-09-01,"Misiones","Iguazú",20,40,"septiembre",2020,9
"485",2021-04-01,"Misiones","Candelaria",20,40,"abril",2021,4
"486",2021-05-01,"Misiones","Cainguás",20,40,"mayo",2021,5
"487",2021-05-01,"Misiones","San Ignacio",20,40,"mayo",2021,5
"488",2021-06-01,"Misiones","Cainguás",20,40,"junio",2021,6
"489",2021-06-01,"Misiones","San Ignacio",20,40,"junio",2021,6
"490",2021-07-01,"Misiones","Leandro N. Alem",20,40,"julio",2021,7
"491",2021-07-01,"Misiones","Libertador General San Martín",20,40,"julio",2021,7
"492",2021-08-01,"Misiones","Leandro N. Alem",20,40,"agosto",2021,8
"493",2021-09-01,"Misiones","Leandro N. Alem",20,40,"septiembre",2021,9
"494",2021-09-01,"Misiones","San Ignacio",20,40,"septiembre",2021,9
"495",2021-10-01,"Misiones","Leandro N. Alem",20,40,"octubre",2021,10
"496",2021-10-01,"Misiones","San Ignacio",20,40,"octubre",2021,10
"497",2021-12-01,"Misiones","Leandro N. Alem",20,40,"diciembre",2021,12
"498",2020-03-01,"Misiones","Libertador General San Martín",21,42,"marzo",2020,3
"499",2020-04-01,"Misiones","Libertador General San Martín",21,42,"abril",2020,4
"500",2020-05-01,"Misiones","Libertador General San Martín",21,42,"mayo",2020,5
"501",2020-06-01,"Misiones","Libertador General San Martín",21,42,"junio",2020,6
"502",2020-07-01,"Misiones","Libertador General San Martín",21,42,"julio",2020,7
"503",2021-04-01,"Misiones","San Ignacio",21,42,"abril",2021,4
"504",2021-05-01,"Misiones","Leandro N. Alem",21,42,"mayo",2021,5
"505",2021-06-01,"Misiones","Leandro N. Alem",21,42,"junio",2021,6
"506",2021-11-01,"Misiones","Leandro N. Alem",21,42,"noviembre",2021,11
"507",2021-12-01,"Misiones","Leandro N. Alem",21,42,"diciembre",2021,12
"508",2020-03-01,"Misiones","25 de Mayo",22,44,"marzo",2020,3
"509",2020-03-01,"Misiones","Concepción",22,44,"marzo",2020,3
"510",2020-04-01,"Misiones","25 de Mayo",22,44,"abril",2020,4
"511",2020-04-01,"Misiones","Concepción",22,44,"abril",2020,4
"512",2020-05-01,"Misiones","25 de Mayo",22,44,"mayo",2020,5
"513",2020-05-01,"Misiones","Concepción",22,44,"mayo",2020,5
"514",2020-06-01,"Misiones","25 de Mayo",22,44,"junio",2020,6
"515",2020-06-01,"Misiones","Concepción",22,44,"junio",2020,6
"516",2020-07-01,"Misiones","25 de Mayo",22,44,"julio",2020,7
"517",2020-08-01,"Misiones","25 de Mayo",22,44,"agosto",2020,8
"518",2020-08-01,"Misiones","Concepción",22,44,"agosto",2020,8
"519",2020-09-01,"Misiones","25 de Mayo",22,44,"septiembre",2020,9
"520",2020-10-01,"Misiones","25 de Mayo",22,44,"octubre",2020,10
"521",2020-11-01,"Misiones","25 de Mayo",22,44,"noviembre",2020,11
"522",2021-01-01,"Misiones","25 de Mayo",22,44,"enero",2021,1
"523",2021-02-01,"Misiones","25 de Mayo",22,44,"febrero",2021,2
"524",2021-03-01,"Misiones","25 de Mayo",22,44,"marzo",2021,3
"525",2021-05-01,"Misiones","Candelaria",22,44,"mayo",2021,5
"526",2021-05-01,"Misiones","Leandro N. Alem",22,44,"mayo",2021,5
"527",2021-05-01,"Misiones","Oberá",22,44,"mayo",2021,5
"528",2021-06-01,"Misiones","Candelaria",22,44,"junio",2021,6
"529",2021-06-01,"Misiones","Leandro N. Alem",22,44,"junio",2021,6
"530",2021-06-01,"Misiones","Oberá",22,44,"junio",2021,6
"531",2021-08-01,"Misiones","Leandro N. Alem",22,44,"agosto",2021,8
"532",2021-08-01,"Misiones","Leandro N. Alem",22,44,"agosto",2021,8
"533",2021-09-01,"Misiones","Leandro N. Alem",22,44,"septiembre",2021,9
"534",2021-09-01,"Misiones","Leandro N. Alem",22,44,"septiembre",2021,9
"535",2021-10-01,"Misiones","Leandro N. Alem",22,44,"octubre",2021,10
"536",2021-10-01,"Misiones","Leandro N. Alem",22,44,"octubre",2021,10
"537",2021-10-01,"Misiones","San Javier",22,44,"octubre",2021,10
"538",2021-11-01,"Misiones","Leandro N. Alem",22,44,"noviembre",2021,11
"539",2021-12-01,"Misiones","Leandro N. Alem",22,44,"diciembre",2021,12
"540",2020-03-01,"Misiones","Libertador General San Martín",23,46,"marzo",2020,3
"541",2020-12-01,"Misiones","25 de Mayo",23,46,"diciembre",2020,12
"542",2021-04-01,"Misiones","Iguazú",23,46,"abril",2021,4
"543",2021-07-01,"Misiones","Leandro N. Alem",23,46,"julio",2021,7
"544",2021-07-01,"Misiones","Leandro N. Alem",23,46,"julio",2021,7
"545",2021-09-01,"Misiones","San Javier",23,46,"septiembre",2021,9
"546",2021-10-01,"Misiones","Leandro N. Alem",23,46,"octubre",2021,10
"547",2021-11-01,"Misiones","Leandro N. Alem",23,46,"noviembre",2021,11
"548",2021-11-01,"Misiones","San Javier",23,46,"noviembre",2021,11
"549",2021-12-01,"Misiones","Leandro N. Alem",23,46,"diciembre",2021,12
"550",2020-04-01,"Misiones","Libertador General San Martín",24,48,"abril",2020,4
"551",2020-05-01,"Misiones","Libertador General San Martín",24,48,"mayo",2020,5
"552",2020-06-01,"Misiones","Libertador General San Martín",24,48,"junio",2020,6
"553",2020-07-01,"Misiones","Libertador General San Martín",24,48,"julio",2020,7
"554",2020-07-01,"Misiones","San Ignacio",24,48,"julio",2020,7
"555",2020-08-01,"Misiones","San Ignacio",24,48,"agosto",2020,8
"556",2020-09-01,"Misiones","Concepción",24,48,"septiembre",2020,9
"557",2020-09-01,"Misiones","San Ignacio",24,48,"septiembre",2020,9
"558",2020-10-01,"Misiones","San Ignacio",24,48,"octubre",2020,10
"559",2020-11-01,"Misiones","San Ignacio",24,48,"noviembre",2020,11
"560",2020-12-01,"Misiones","Iguazú",24,48,"diciembre",2020,12
"561",2020-12-01,"Misiones","San Ignacio",24,48,"diciembre",2020,12
"562",2021-01-01,"Misiones","Iguazú",24,48,"enero",2021,1
"563",2021-01-01,"Misiones","Libertador General San Martín",24,48,"enero",2021,1
"564",2021-02-01,"Misiones","Iguazú",24,48,"febrero",2021,2
"565",2021-02-01,"Misiones","Libertador General San Martín",24,48,"febrero",2021,2
"566",2021-03-01,"Misiones","Iguazú",24,48,"marzo",2021,3
"567",2021-03-01,"Misiones","Libertador General San Martín",24,48,"marzo",2021,3
"568",2021-04-01,"Misiones","25 de Mayo",24,48,"abril",2021,4
"569",2021-04-01,"Misiones","Oberá",24,48,"abril",2021,4
"570",2021-05-01,"Misiones","Oberá",24,48,"mayo",2021,5
"571",2021-05-01,"Misiones","San Javier",24,48,"mayo",2021,5
"572",2021-06-01,"Misiones","Oberá",24,48,"junio",2021,6
"573",2021-06-01,"Misiones","San Javier",24,48,"junio",2021,6
"574",2021-07-01,"Misiones","Eldorado",24,48,"julio",2021,7
"575",2021-07-01,"Misiones","San Javier",24,48,"julio",2021,7
"576",2021-08-01,"Misiones","Eldorado",24,48,"agosto",2021,8
"577",2021-08-01,"Misiones","Oberá",24,48,"agosto",2021,8
"578",2021-08-01,"Misiones","San Javier",24,48,"agosto",2021,8
"579",2021-09-01,"Misiones","Eldorado",24,48,"septiembre",2021,9
"580",2021-09-01,"Misiones","Oberá",24,48,"septiembre",2021,9
"581",2021-10-01,"Misiones","Eldorado",24,48,"octubre",2021,10
"582",2021-10-01,"Misiones","Oberá",24,48,"octubre",2021,10
"583",2021-11-01,"Misiones","Eldorado",24,48,"noviembre",2021,11
"584",2021-11-01,"Misiones","Libertador General San Martín",24,48,"noviembre",2021,11
"585",2021-12-01,"Misiones","Libertador General San Martín",24,48,"diciembre",2021,12
"586",2020-06-01,"Misiones","San Ignacio",25,50,"junio",2020,6
"587",2020-08-01,"Misiones","Libertador General San Martín",25,50,"agosto",2020,8
"588",2020-08-01,"Misiones","Libertador General San Martín",25,50,"agosto",2020,8
"589",2020-09-01,"Misiones","Libertador General San Martín",25,50,"septiembre",2020,9
"590",2020-09-01,"Misiones","Libertador General San Martín",25,50,"septiembre",2020,9
"591",2020-10-01,"Misiones","Libertador General San Martín",25,50,"octubre",2020,10
"592",2020-11-01,"Misiones","Libertador General San Martín",25,50,"noviembre",2020,11
"593",2020-12-01,"Misiones","Libertador General San Martín",25,50,"diciembre",2020,12
"594",2021-02-01,"Misiones","San Ignacio",25,50,"febrero",2021,2
"595",2021-04-01,"Misiones","Eldorado",25,50,"abril",2021,4
"596",2021-05-01,"Misiones","Eldorado",25,50,"mayo",2021,5
"597",2021-06-01,"Misiones","Eldorado",25,50,"junio",2021,6
"598",2021-07-01,"Misiones","Leandro N. Alem",25,50,"julio",2021,7
"599",2021-07-01,"Misiones","Leandro N. Alem",25,50,"julio",2021,7
"600",2021-07-01,"Misiones","Oberá",25,50,"julio",2021,7
"601",2021-08-01,"Misiones","Leandro N. Alem",25,50,"agosto",2021,8
"602",2021-08-01,"Misiones","Leandro N. Alem",25,50,"agosto",2021,8
"603",2021-09-01,"Misiones","Candelaria",25,50,"septiembre",2021,9
"604",2021-09-01,"Misiones","Leandro N. Alem",25,50,"septiembre",2021,9
"605",2021-09-01,"Misiones","Leandro N. Alem",25,50,"septiembre",2021,9
"606",2021-10-01,"Misiones","Candelaria",25,50,"octubre",2021,10
"607",2021-10-01,"Misiones","Leandro N. Alem",25,50,"octubre",2021,10
"608",2021-11-01,"Misiones","Leandro N. Alem",25,50,"noviembre",2021,11
"609",2021-11-01,"Misiones","Oberá",25,50,"noviembre",2021,11
"610",2021-12-01,"Misiones","Leandro N. Alem",25,50,"diciembre",2021,12
"611",2020-08-01,"Misiones","San Javier",26,52,"agosto",2020,8
"612",2020-09-01,"Misiones","San Javier",26,52,"septiembre",2020,9
"613",2021-03-01,"Misiones","San Ignacio",26,52,"marzo",2021,3
"614",2021-04-01,"Misiones","Libertador General San Martín",26,52,"abril",2021,4
"615",2021-07-01,"Misiones","Candelaria",26,52,"julio",2021,7
"616",2021-07-01,"Misiones","Oberá",26,52,"julio",2021,7
"617",2021-08-01,"Misiones","Candelaria",26,52,"agosto",2021,8
"618",2021-08-01,"Misiones","Oberá",26,52,"agosto",2021,8
"619",2021-11-01,"Misiones","San Ignacio",26,52,"noviembre",2021,11
"620",2021-12-01,"Misiones","Oberá",26,52,"diciembre",2021,12
"621",2020-03-01,"Misiones","San Ignacio",27,54,"marzo",2020,3
"622",2020-04-01,"Misiones","San Ignacio",27,54,"abril",2020,4
"623",2020-05-01,"Misiones","San Ignacio",27,54,"mayo",2020,5
"624",2020-10-01,"Misiones","Concepción",27,54,"octubre",2020,10
"625",2020-11-01,"Misiones","Concepción",27,54,"noviembre",2020,11
"626",2021-01-01,"Misiones","Leandro N. Alem",27,54,"enero",2021,1
"627",2021-02-01,"Misiones","Leandro N. Alem",27,54,"febrero",2021,2
"628",2021-03-01,"Misiones","Leandro N. Alem",27,54,"marzo",2021,3
"629",2021-03-01,"Misiones","Libertador General San Martín",27,54,"marzo",2021,3
"630",2021-04-01,"Misiones","Leandro N. Alem",27,54,"abril",2021,4
"631",2021-05-01,"Misiones","Leandro N. Alem",27,54,"mayo",2021,5
"632",2021-06-01,"Misiones","Leandro N. Alem",27,54,"junio",2021,6
"633",2021-09-01,"Misiones","Oberá",27,54,"septiembre",2021,9
"634",2021-10-01,"Misiones","Oberá",27,54,"octubre",2021,10
"635",2021-11-01,"Misiones","Candelaria",27,54,"noviembre",2021,11
"636",2021-12-01,"Misiones","Eldorado",27,54,"diciembre",2021,12
"637",2020-11-01,"Misiones","Libertador General San Martín",28,56,"noviembre",2020,11
"638",2021-01-01,"Misiones","San Ignacio",28,56,"enero",2021,1
"639",2021-02-01,"Misiones","Libertador General San Martín",28,56,"febrero",2021,2
"640",2021-04-01,"Misiones","Concepción",28,56,"abril",2021,4
"641",2021-05-01,"Misiones","Oberá",28,56,"mayo",2021,5
"642",2021-06-01,"Misiones","Oberá",28,56,"junio",2021,6
"643",2021-12-01,"Misiones","Candelaria",28,56,"diciembre",2021,12
"644",2020-10-01,"Misiones","Libertador General San Martín",29,58,"octubre",2020,10
"645",2020-12-01,"Misiones","Candelaria",29,58,"diciembre",2020,12
"646",2020-12-01,"Misiones","Libertador General San Martín",29,58,"diciembre",2020,12
"647",2021-05-01,"Misiones","25 de Mayo",29,58,"mayo",2021,5
"648",2021-06-01,"Misiones","25 de Mayo",29,58,"junio",2021,6
"649",2021-11-01,"Misiones","Oberá",29,58,"noviembre",2021,11
"650",2021-12-01,"Misiones","Oberá",29,58,"diciembre",2021,12
"651",2020-03-01,"Misiones","Eldorado",30,60,"marzo",2020,3
"652",2020-04-01,"Misiones","Eldorado",30,60,"abril",2020,4
"653",2020-05-01,"Misiones","Eldorado",30,60,"mayo",2020,5
"654",2020-06-01,"Misiones","Eldorado",30,60,"junio",2020,6
"655",2020-09-01,"Misiones","Eldorado",30,60,"septiembre",2020,9
"656",2020-10-01,"Misiones","Eldorado",30,60,"octubre",2020,10
"657",2020-11-01,"Misiones","Eldorado",30,60,"noviembre",2020,11
"658",2020-07-01,"Misiones","Eldorado",31,62,"julio",2020,7
"659",2020-08-01,"Misiones","Eldorado",31,62,"agosto",2020,8
"660",2021-01-01,"Misiones","Oberá",31,62,"enero",2021,1
"661",2021-05-01,"Misiones","Candelaria",31,62,"mayo",2021,5
"662",2021-06-01,"Misiones","Candelaria",31,62,"junio",2021,6
"663",2021-04-01,"Misiones","Libertador General San Martín",32,64,"abril",2021,4
"664",2021-05-01,"Misiones","Libertador General San Martín",32,64,"mayo",2021,5
"665",2021-06-01,"Misiones","Libertador General San Martín",32,64,"junio",2021,6
"666",2020-12-01,"Misiones","Concepción",33,66,"diciembre",2020,12
"667",2021-02-01,"Misiones","Concepción",33,66,"febrero",2021,2
"668",2021-03-01,"Misiones","Concepción",33,66,"marzo",2021,3
"669",2021-05-01,"Misiones","Libertador General San Martín",33,66,"mayo",2021,5
"670",2021-06-01,"Misiones","Libertador General San Martín",33,66,"junio",2021,6
"671",2020-10-01,"Misiones","Guaraní",34,68,"octubre",2020,10
"672",2020-10-01,"Misiones","Libertador General San Martín",34,68,"octubre",2020,10
"673",2020-11-01,"Misiones","Guaraní",34,68,"noviembre",2020,11
"674",2020-11-01,"Misiones","Libertador General San Martín",34,68,"noviembre",2020,11
"675",2021-01-01,"Misiones","Concepción",34,68,"enero",2021,1
"676",2021-07-01,"Misiones","25 de Mayo",34,68,"julio",2021,7
"677",2021-08-01,"Misiones","25 de Mayo",34,68,"agosto",2021,8
"678",2021-08-01,"Misiones","Libertador General San Martín",34,68,"agosto",2021,8
"679",2021-09-01,"Misiones","25 de Mayo",34,68,"septiembre",2021,9
"680",2021-09-01,"Misiones","Libertador General San Martín",34,68,"septiembre",2021,9
"681",2021-10-01,"Misiones","Libertador General San Martín",34,68,"octubre",2021,10
"682",2021-12-01,"Misiones","San Ignacio",34,68,"diciembre",2021,12
"683",2020-12-01,"Misiones","Eldorado",35,70,"diciembre",2020,12
"684",2020-12-01,"Misiones","Guaraní",35,70,"diciembre",2020,12
"685",2020-12-01,"Misiones","Libertador General San Martín",35,70,"diciembre",2020,12
"686",2021-02-01,"Misiones","Oberá",35,70,"febrero",2021,2
"687",2021-04-01,"Misiones","San Ignacio",35,70,"abril",2021,4
"688",2021-07-01,"Misiones","Libertador General San Martín",35,70,"julio",2021,7
"689",2020-04-01,"Misiones","Apóstoles",36,72,"abril",2020,4
"690",2020-05-01,"Misiones","Apóstoles",36,72,"mayo",2020,5
"691",2020-10-01,"Misiones","San Javier",36,72,"octubre",2020,10
"692",2020-11-01,"Misiones","San Javier",36,72,"noviembre",2020,11
"693",2021-01-01,"Misiones","Eldorado",36,72,"enero",2021,1
"694",2021-01-01,"Misiones","Libertador General San Martín",36,72,"enero",2021,1
"695",2021-02-01,"Misiones","San Ignacio",36,72,"febrero",2021,2
"696",2021-03-01,"Misiones","San Ignacio",36,72,"marzo",2021,3
"697",2021-10-01,"Misiones","25 de Mayo",36,72,"octubre",2021,10
"698",2020-03-01,"Misiones","Apóstoles",37,74,"marzo",2020,3
"699",2020-06-01,"Misiones","Apóstoles",37,74,"junio",2020,6
"700",2021-02-01,"Misiones","Libertador General San Martín",37,74,"febrero",2021,2
"701",2021-03-01,"Misiones","Libertador General San Martín",37,74,"marzo",2021,3
"702",2021-12-01,"Misiones","San Javier",37,74,"diciembre",2021,12
"703",2021-01-01,"Misiones","Libertador General San Martín",38,76,"enero",2021,1
"704",2020-07-01,"Misiones","Apóstoles",39,78,"julio",2020,7
"705",2020-03-01,"Misiones","Libertador General San Martín",40,80,"marzo",2020,3
"706",2020-04-01,"Misiones","Libertador General San Martín",40,80,"abril",2020,4
"707",2020-05-01,"Misiones","Libertador General San Martín",40,80,"mayo",2020,5
"708",2020-06-01,"Misiones","Libertador General San Martín",40,80,"junio",2020,6
"709",2021-05-01,"Misiones","San Ignacio",40,80,"mayo",2021,5
"710",2021-06-01,"Misiones","San Ignacio",40,80,"junio",2021,6
"711",2021-09-01,"Misiones","Oberá",41,82,"septiembre",2021,9
"712",2021-10-01,"Misiones","Oberá",41,82,"octubre",2021,10
"713",2020-07-01,"Misiones","Libertador General San Martín",42,84,"julio",2020,7
"714",2021-02-01,"Misiones","Eldorado",42,84,"febrero",2021,2
"715",2021-03-01,"Misiones","Eldorado",42,84,"marzo",2021,3
"716",2021-07-01,"Misiones","Oberá",42,84,"julio",2021,7
"717",2021-08-01,"Misiones","Oberá",42,84,"agosto",2021,8
"718",2021-11-01,"Misiones","25 de Mayo",42,84,"noviembre",2021,11
"719",2021-12-01,"Misiones","25 de Mayo",42,84,"diciembre",2021,12
"720",2020-08-01,"Misiones","Apóstoles",43,86,"agosto",2020,8
"721",2020-09-01,"Misiones","Apóstoles",43,86,"septiembre",2020,9
"722",2021-01-01,"Misiones","25 de Mayo",43,86,"enero",2021,1
"723",2021-01-01,"Misiones","Candelaria",43,86,"enero",2021,1
"724",2021-04-01,"Misiones","San Ignacio",43,86,"abril",2021,4
"725",2021-05-01,"Misiones","Montecarlo",43,86,"mayo",2021,5
"726",2021-06-01,"Misiones","Montecarlo",43,86,"junio",2021,6
"727",2021-08-01,"Misiones","Libertador General San Martín",43,86,"agosto",2021,8
"728",2021-09-01,"Misiones","Libertador General San Martín",43,86,"septiembre",2021,9
"729",2021-11-01,"Misiones","Oberá",43,86,"noviembre",2021,11
"730",2020-10-01,"Misiones","Apóstoles",44,88,"octubre",2020,10
"731",2020-11-01,"Misiones","Apóstoles",44,88,"noviembre",2020,11
"732",2020-12-01,"Misiones","Apóstoles",44,88,"diciembre",2020,12
"733",2021-02-01,"Misiones","25 de Mayo",44,88,"febrero",2021,2
"734",2021-03-01,"Misiones","25 de Mayo",44,88,"marzo",2021,3
"735",2021-07-01,"Misiones","25 de Mayo",44,88,"julio",2021,7
"736",2021-07-01,"Misiones","Libertador General San Martín",44,88,"julio",2021,7
"737",2021-10-01,"Misiones","Libertador General San Martín",44,88,"octubre",2021,10
"738",2021-11-01,"Misiones","Candelaria",44,88,"noviembre",2021,11
"739",2021-12-01,"Misiones","Candelaria",44,88,"diciembre",2021,12
"740",2021-02-01,"Misiones","Candelaria",45,90,"febrero",2021,2
"741",2021-03-01,"Misiones","Candelaria",45,90,"marzo",2021,3
"742",2021-04-01,"Misiones","25 de Mayo",45,90,"abril",2021,4
"743",2021-07-01,"Misiones","Candelaria",45,90,"julio",2021,7
"744",2021-08-01,"Misiones","Candelaria",45,90,"agosto",2021,8
"745",2021-11-01,"Misiones","Libertador General San Martín",45,90,"noviembre",2021,11
"746",2021-12-01,"Misiones","Oberá",45,90,"diciembre",2021,12
"747",2021-04-01,"Misiones","Candelaria",46,92,"abril",2021,4
"748",2021-07-01,"Misiones","Candelaria",46,92,"julio",2021,7
"749",2021-07-01,"Misiones","San Ignacio",46,92,"julio",2021,7
"750",2021-08-01,"Misiones","25 de Mayo",46,92,"agosto",2021,8
"751",2021-08-01,"Misiones","Candelaria",46,92,"agosto",2021,8
